gene_name	transcript_name	2	4	5	11	15	2_pct	4_pct	5_pct	11_pct	15_pct	p.value	statistic	major_group	p.value.adjusted
PAFAH1B3	ISOT-53c2-f1ba-3ea7-dd4a:s42297000:e42302800:AP:FL	1794.16324744419	56.134441412355	1045.27028771102	577.320139202664	5.56486335354871	0.10387285246705	0.0672860494355238	0.102972150696853	0.133762775533518	0.0592698384486739	2.32263528634064e-08	41.3062564781138	neurons	4.82918965644128e-08
PAFAH1B3	ISOT-7aa6-7116-b5ad-e3c3:s42297000:e42302650:AP:FL	14199.4449441484	590.391478140794	8357.77793663282	3445.088968332	74.8568322178207	0.822075054707868	0.707678017007044	0.823345290973884	0.798213384692308	0.797279658178921	2.32263528634064e-08	41.3062564781138	neurons	4.82918965644128e-08
COX20	ISOT-456d-8644-ed42-e564:s244835200:e244843600:AP:FL	829.189194787852	44.0655411259729	601.175682327742	219.47514664451	11	0.281752526654761	0.312521568269311	0.373633120005117	0.310488954620722	0.407407407407407	2.34080180228801e-08	41.2899196972405	neurons	4.84503796464569e-08
COX20	ISOT-8ee8-56f1-4d90-6617:s244835650:e244843900:AP:FL	1844.63822123921	73.9598610594744	878.426487720044	432.02447560014	12.3306702858224	0.626794804931179	0.5245380216984	0.545945617812011	0.611180034962782	0.456691492067497	2.34080180228801e-08	41.2899196972405	neurons	4.84503796464569e-08
LINC00632	ISOT-7879-2444-95e9-06dd:s140709700:e140793250:AP:FL	298.68324893027	173.069279084378	118.174391875487	83.3033438778851	38.2441488623534	0.172915944185001	0.211537488000651	0.167041273521962	0.176049593342929	0.344361160536684	2.44377993092144e-08	41.1996394393445	neurons	5.03550169622602e-08
LINC00632	ISOT-9bfe-80b2-83f3-2fc5:s140709750:e140736150:AP:FL	834.973081722088	364.017429283171	347.788763353509	239.434805175348	25.219874733197	0.483388872031258	0.444927794155047	0.491604627916422	0.506010900895585	0.227086903227242	2.44377993092144e-08	41.1996394393445	neurons	5.03550169622602e-08
GRIA2	ISOT-3264-137a-4293-7511:s157220700:e157364300:AP:FL	87.7176461204768	40.0375170763781	19.1493442260853	55.0180781326783	9.03820166761886	0.114449773946136	0.0636845794221526	0.0958444656882401	0.118147445073071	0.108569071824245	3.46062471480726e-08	66.9002335746243	neurons	7.05169426365381e-08
GRIA2	ISOT-4119-f341-aeb8-4b64:s157220550:e157333650:AP:FL	72.7011573842135	46.6354588694126	22.4474654865277	37.6108760768711	1.84902300810828	0.0948569802798585	0.0741794147372316	0.112351906687266	0.0807667055313388	0.0222109130947149	3.46062471480726e-08	66.9002335746243	neurons	7.05169426365381e-08
GRIA2	ISOT-72f1-8c8d-26ac-1b5f:s157220800:e157363950:AP:FL	78.5148994033306	83.8941783807703	33.4977959722633	36.8803333006546	2.66353931597829	0.102442471789232	0.133443975957705	0.167659963641042	0.079197916408636	0.0319950806518497	3.46062471480726e-08	66.9002335746243	neurons	7.05169426365381e-08
GRIA2	ISOT-ba29-7017-303d-2ccf:s157220600:e157322350:AP:FL	90.4623033391211	80.8040990648735	24.1196553814027	54.9837742798636	3.83335914859722	0.118030870933189	0.128528825968794	0.120721391569429	0.118073779966914	0.0460472403734075	3.46062471480726e-08	66.9002335746243	neurons	7.05169426365381e-08
GRIA2	ISOT-d117-18ca-9105-b691:s157220700:e157364250:AP:FL	60.7656003127008	87.9392998316636	18.0738589977031	51.4099934161867	20.2843148383287	0.0792840383557256	0.139878237548408	0.0904615499156221	0.110399337445017	0.243660112440078	3.46062471480726e-08	66.9002335746243	neurons	7.05169426365381e-08
MYL6	ISOT-6682-0eaa-1a94-8114:s56158350:e56161600:AP:FL	8136.08399172044	242.420140885533	3548.56342746861	1495.71716108919	51.3414348733797	0.212049024948862	0.167130015082307	0.196771294694364	0.184816157307449	0.171138116244599	4.6050877159546e-08	39.8698769753162	neurons	9.3423302670249e-08
MYL6	ISOT-c7bc-246e-e750-55b0:s56158350:e56161600:AP:FL	26516.6248519904	940.047800454659	12482.8674752396	5816.75490347133	199.077535180387	0.69109714827444	0.648090552600832	0.692187146941676	0.718739021805427	0.663591783934622	4.6050877159546e-08	39.8698769753162	neurons	9.3423302670249e-08
SEPTIN11	ISOT-3be1-426c-6187-34f5:s76949500:e77028700:AP:FL	492.822297981108	147.157603094482	200.627584845659	135.75215881456	5.67978348715923	0.157395342056693	0.228468743413259	0.157275040684153	0.202737851116427	0.125887014136208	5.49114323578027e-08	49.3318818583949	neurons	1.10665803370221e-07
SEPTIN11	ISOT-a0f1-a624-29c3-ccee:s76949750:e77038650:AP:FL	1252.87101903259	237.012520672729	478.413218543372	243.98790670807	22.3750193903805	0.400136242620075	0.367972511325429	0.375035459197341	0.364381563699183	0.495921083728413	5.49114323578027e-08	49.3318818583949	neurons	1.10665803370221e-07
SEPTIN11	ISOT-b209-99d0-e9ca-2552:s76949750:e77039350:EC:FL	769.371739979467	114.873566138453	331.998761687465	170.323796740454	0.944492017907242	0.24571844390747	0.17834633586823	0.260258920983637	0.254368555510934	0.0209337697957379	5.49114323578027e-08	49.3318818583949	neurons	1.10665803370221e-07
GOLM1	ISOT-5733-0c02-b5e2-f2e4:s86026100:e86099550:NC:FL	520.06430760762	117.004030730455	337.809425592029	204.835589170738	26.7918676544311	0.677167067197423	0.481498068849611	0.653403144278585	0.73155567560978	0.724104531200841	6.80123774981739e-08	48.8472046856753	neurons	1.36172930110723e-07
GOLM1	ISOT-74b7-eeb7-b209-115a:s86026100:e86099600:AP:FL	143.845613212602	77.3661751080797	94.9604327483381	43.153245276799	2.16020151483335	0.187298975537243	0.318379321432427	0.183675885393304	0.154118733131425	0.0583838247252257	6.80123774981739e-08	48.8472046856753	neurons	1.36172930110723e-07
GOLM1	ISOT-fe06-8c3c-c35a-8fa5:s86026100:e86100150:AP:FL	94.9129158940683	43.4327095401126	76.5405654597236	25.8302233930981	4.91564417335082	0.123584525903735	0.178735430206225	0.148047515395984	0.092250797832493	0.1328552479284	6.80123774981739e-08	48.8472046856753	neurons	1.36172930110723e-07
ENSG00000259946	ISOT-0000-0000-0000-de63:s97967000:e97968850:AP:FL	71	77	36	24	14	0.702970297029703	0.420765027322404	0.782608695652174	0.75	0.4375	7.98466179667641e-08	38.7131232321313	neurons	1.59173626705979e-07
ENSG00000259946	ISOT-0000-0000-0000-de63:s97968450:e97971600:AP:FL	30	106	10	8	18	0.297029702970297	0.579234972677596	0.217391304347826	0.25	0.5625	7.98466179667641e-08	38.7131232321313	neurons	1.59173626705979e-07
ENSG00000250461	ISOT-0000-0000-0000-df22:s61374800:e61376950:AP:FL	147.382789906628	103.414130904078	55.7645283546253	35.1562669898542	12.8101887179848	0.499602677649587	0.743986553266751	0.413070580404632	0.434027987529064	0.674220458841306	8.28150731800144e-08	38.6363427524384	neurons	1.64378082618646e-07
ENSG00000250461	ISOT-0000-0000-0000-df22:s61375100:e61375900:AP:FL	147.617210093372	35.5858690959217	79.2354716453747	45.8437330101459	6.1898112820152	0.500397322350413	0.256013446733249	0.586929419595368	0.565972012470937	0.325779541158694	8.28150731800144e-08	38.6363427524384	neurons	1.64378082618646e-07
ENSG00000279675	ISOT-0000-0000-0000-9a71:s40107200:e40112600:AP:FL	27.0833149951991	57.0277716650664	39.1815601663518	13	8.96771370079307	0.307764943127263	0.721870527405903	0.430566595234636	0.325	0.747309475066089	1.7370986603141e-07	37.0765072696305	neurons	3.43310466414764e-07
ENSG00000279675	ISOT-0000-0000-0000-9a71:s40111000:e40114650:AP:FL	60.9166850048009	21.9722283349336	51.8184398336482	27	3.03228629920693	0.692235056872737	0.278129472594097	0.569433404765365	0.675	0.252690524933911	1.7370986603141e-07	37.0765072696305	neurons	3.43310466414764e-07
MRPS21	ISOT-2727-0973-2fda-0f7a:s150293900:e150309000:AP:FL	842.27688949966	61.1095109268105	583.819404736657	215.218122083533	7.84875561211229	0.126202710443462	0.142115141690257	0.153677126806175	0.114538649325989	0.137697466879163	2.06292192344182e-07	54.6828243923634	neurons	4.04227131693611e-07
MRPS21	ISOT-2e84-bbf9-82cc-6a4d:s150293850:e150309000:AP:FL	657.978049677885	21.226860054351	397.057438639861	190.110467703273	2.11284013069483	0.0985882603652811	0.0493647908240721	0.104516303932577	0.101176406441337	0.0370673707139443	2.06292192344182e-07	54.6828243923634	neurons	4.04227131693611e-07
MRPS21	ISOT-9228-9d2f-b284-9625:s150293400:e150308350:AP:FL	3029.73946367808	230.006025771851	1664.08350678855	920.444283529122	31.1953605408951	0.453961561833696	0.53489773435314	0.438031983887485	0.489858586231571	0.547287027033247	2.06292192344182e-07	54.6828243923634	neurons	4.04227131693611e-07
MRPS21	ISOT-d2a7-30b4-45a0-4997:s150293500:e150308350:AP:FL	2132.09042178428	115.747263638088	1153.03378544631	551.225911581672	15.8430437162978	0.319462154897255	0.269179682879273	0.30350981454233	0.293361315370768	0.277948135373646	2.06292192344182e-07	54.6828243923634	neurons	4.04227131693611e-07
CREB1	ISOT-cb0e-ad85-10e6-55f6:s207529950:e207606000:AP:FL	401.238958399213	60.0626528493748	211.184625790721	154.466416440196	3.48248428989084	0.471366956553318	0.319009907433086	0.453424503593549	0.540007468862877	0.139067329396509	3.05321096339712e-07	35.8867101048043	neurons	5.95732669928227e-07
CREB1	ISOT-f5d8-141b-eaa2-9580:s207529850:e207603450:AP:FL	260.770809914961	71.4226432749635	151.391174458695	62.3396304974774	14.8216972280281	0.306347976572258	0.37934606180169	0.32504481739785	0.217936473510559	0.591880301257618	3.05321096339712e-07	35.8867101048043	neurons	5.95732669928227e-07
SUGT1	ISOT-26a7-1f2a-636f-a73d:s52652350:e52680100:AP:FL	431.308736881515	67.1905616711951	242.895707334858	115.06972606361	3.95940536245474	0.187108879859282	0.160295000935639	0.207533296895514	0.16932788940367	0.101679075145413	8.07879148530798e-07	43.1930219242274	neurons	1.56633109177174e-06
SUGT1	ISOT-870f-871e-444d-ab91:s52652800:e52687900:AP:FL	733.1995879792	83.1201687571504	309.965119031708	216.915937430536	3.03305712980436	0.318074135506702	0.198297903713013	0.264838287103105	0.319197056598773	0.0778900909581305	8.07879148530798e-07	43.1930219242274	neurons	1.56633109177174e-06
SUGT1	ISOT-bd43-4060-eb96-c52e:s52652800:e52700950:AP:FL	594.062629632084	127.824901539229	335.323539228219	202.462144312938	18.0296695478825	0.257714216503929	0.304948972031182	0.286504855875308	0.297927949891008	0.463008951341508	8.07879148530798e-07	43.1930219242274	neurons	1.56633109177174e-06
GNG2	ISOT-924e-2edd-9d8a-7b7f:s51877550:e51969850:AP:FL	742.070546330103	54.1973751840482	401.17545738824	249.808126078134	28.154552558508	0.166035510635238	0.105462554454349	0.173544849952411	0.166110835229569	0.32752207492045	8.31007309465443e-07	43.1279609218877	neurons	1.60103923982965e-06
GNG2	ISOT-af0b-8836-6312-7d23:s51860600:e51969800:AP:FL	3364.07150077426	370.123458809605	1725.07405633983	1136.71497930699	46.7014535105701	0.752698422281859	0.72022243322641	0.746251329065146	0.755862819977234	0.543278282394889	8.31007309465443e-07	43.1279609218877	neurons	1.60103923982965e-06
GNG2	ISOT-f452-134d-f0d9-7195:s51860400:e51969800:AP:FL	345.500376461174	59.9144513066522	173.223830320173	104.942943057235	8.10629911400406	0.0773044176380498	0.11658740044278	0.0749350517023368	0.0697821972261785	0.094300625102355	8.31007309465443e-07	43.1279609218877	neurons	1.60103923982965e-06
KIF1B	ISOT-2d73-1239-1ef1-6902:s10210550:e10381650:AP:FL	376.326614244148	296.202016181331	257.625514017258	121.359625499431	31.0405391201971	0.702101892246544	0.603262762080104	0.725705673288049	0.677986734633691	0.413873854935961	9.21345658642106e-07	33.5504737288738	neurons	1.7676756999835e-06
KIF1B	ISOT-f3a2-d58b-7874-9ddb:s10210550:e10308600:AP:FL	149.456049449001	160.32387127141	87.4173393943963	49.9738842357669	41.2209543793044	0.278835913151121	0.326525196072118	0.246246026463088	0.27918371081434	0.549612725057392	9.21345658642106e-07	33.5504737288738	neurons	1.7676756999835e-06
CDC5L	ISOT-bdac-0e1c-a17d-8f49:s44387700:e44450450:AP:FL	298.657775650481	35.9115871028593	169.829818605432	72.4011139933657	7.13735828274597	0.279642112032284	0.128255668224497	0.312187166554103	0.270153410423006	0.396519904596998	1.04367654282708e-06	33.2862121135651	neurons	1.9940514404534e-06
CDC5L	ISOT-ebac-6208-29d4-19a9:s44387700:e44447050:NC:FL	721.483873915591	223.156221941736	352.665273042079	181.528420878139	9.87688562631292	0.675546698422835	0.796986506934771	0.648281751915586	0.677344854022906	0.548715868128496	1.04367654282708e-06	33.2862121135651	neurons	1.9940514404534e-06
ERV3-1	ISOT-349a-c3da-864c-e784:s64999350:e65006750:AP:FL	72.1821743935044	59	36	16	8	0.37172399896604	0.182504871677527	0.409090909090909	0.32	0.363636363635696	1.63208771462236e-06	32.3374817936084	neurons	3.10535944045125e-06
ERV3-1	ISOT-520d-bfea-a37c-b4a3:s64990350:e65006700:AP:FL	121.000000000081	264.279041582237	52	32	13.0000000000404	0.6231261977468	0.817495128322473	0.590909090909091	0.64	0.590909090909842	1.63208771462236e-06	32.3374817936084	neurons	3.10535944045125e-06
NEGR1	ISOT-5d11-cd0b-d62c-c156:s71698000:e72283600:AP:FL	1279.04801564795	251.531103471743	336.545579752475	97.9014865598139	14.9746796642414	0.331617323216995	0.427047713873928	0.301294162714839	0.366672234306419	0.293621169887087	2.1798076453214e-06	31.7225893191971	neurons	4.13039840422757e-06
NEGR1	ISOT-6e2d-15d6-5845-7c43:s71395900:e72282550:AP:FL	2550	327.000000000005	772	167	35	0.661135597614727	0.555178268251282	0.691136974037601	0.625468164794008	0.686274509803922	2.1798076453214e-06	31.7225893191971	neurons	4.13039840422757e-06
PCDH10	ISOT-1020-b5b5-a399-2aac:s133149250:e133208650:AP:FL	302.638430178608	204.729671320961	169.074046301169	61.6682653048957	10.4611165740495	0.271829551739331	0.329529080621721	0.270951997277514	0.2839597890009	0.245299721074992	2.67571288453636e-06	40.4195537575442	neurons	5.03889373132974e-06
PCDH10	ISOT-46c0-dcf1-c2e6-1a43:s133149250:e133194750:AP:FL	440.029990675557	170.933611013357	224.134341113357	81.2674666814337	15.0982207838091	0.395234521427457	0.275131568966746	0.359189649220123	0.374206937351059	0.354033847226632	2.67571288453636e-06	40.4195537575442	neurons	5.03889373132974e-06
PCDH10	ISOT-edd2-a69c-2708-ea1a:s133149250:e133163900:AP:FL	259.341869342906	216.876742617302	153.098628300509	55.2797229356213	12.4588895254589	0.23294062174826	0.349080781216474	0.245350365866201	0.254542889818908	0.292144925818005	2.67571288453636e-06	40.4195537575442	neurons	5.03889373132974e-06
DDX21	ISOT-48cd-098b-24eb-575d:s68956150:e68985100:AP:FL	285.810864656337	66.8247931526004	214.388590462621	89.6448291053535	8.77296625577656	0.367635911485823	0.232687812678827	0.407031421857871	0.404413448601281	0.286113759742281	2.69850243814636e-06	31.2685583352537	neurons	5.06106885848267e-06
DDX21	ISOT-7a86-cdfe-e148-e1c8:s68956100:e68979300:AP:FL	431.038262400706	200.257447427717	266.307813886022	114.395675552075	19.5586742119792	0.554440590190612	0.697308068102675	0.50560362332709	0.516071591822859	0.637869296565352	2.69850243814636e-06	31.2685583352537	neurons	5.06106885848267e-06
COPG2IT1	ISOT-0000-0000-0000-9e11:s130536850:e130540950:AP:FL	68.5842350949239	42.9855305757894	22.0514084984247	15.0793008087461	12.100916971516	0.0563551644165356	0.112822914897085	0.111370749992044	0.0605594409989803	0.19207804716692	4.05757023793691e-06	30.3998667108628	neurons	7.57907936720329e-06
COPG2IT1	ISOT-0000-0000-0000-9e11:s130538950:e130546950:AP:FL	1148.41576490508	338.014469424211	175.948591501575	233.920699191254	50.899083028484	0.943644835583464	0.887177085102915	0.888629250007956	0.93944055900102	0.807921952833079	4.05757023793691e-06	30.3998667108628	neurons	7.57907936720329e-06
OSBPL6	ISOT-5ce3-4fa9-aa46-adfb:s178194400:e178332750:AP:FL	47.4199768293182	46.7642332025372	19.4671888351363	5.02385783433397	1.98273307485636	0.202809529576885	0.343088710956227	0.140746008687862	0.095707009953326	0.0661175401563979	8.55916933538977e-06	28.806149096523	neurons	1.59228271644194e-05
OSBPL6	ISOT-aa4f-6001-a4ee-832c:s178194500:e178402900:AP:FL	143.741542613167	64.3059575429798	93.967811397872	35.4528697944603	24.5122829409701	0.614765265342949	0.471784664674664	0.679378749103899	0.675394940339153	0.817402943556582	8.55916933538977e-06	28.806149096523	neurons	1.59228271644194e-05
SMAD2	ISOT-92ee-904b-dd2c-82fb:s47833050:e47931150:AP:FL	277.636142097326	84.860542388226	147.640311022229	70.9080798971579	11.2054498042127	0.329447069239617	0.253489531642602	0.267926372452779	0.267103228874915	0.219434046082956	1.01936671735726e-05	37.2863640656372	neurons	1.88490545925818e-05
SMAD2	ISOT-dd3d-3102-72bb-8b3e:s47831550:e47931150:AP:FL	103.245669238218	47.6781482320135	71.7791707639847	29.5081466347367	2.04788205751893	0.12251280717728	0.142420860446875	0.130259362821089	0.111154063904762	0.0401032581140227	1.01936671735726e-05	37.2863640656372	neurons	1.88490545925818e-05
SMAD2	ISOT-f7ef-0ca9-bf92-0240:s47808950:e47930700:AP:FL	210.985314509347	141.511843629871	192.580017018979	78.4082502220432	25.7818197276183	0.250358231434209	0.42271437294742	0.349479522289959	0.295355576333685	0.504880135743034	1.01936671735726e-05	37.2863640656372	neurons	1.88490545925818e-05
POLR1D	ISOT-1196-8945-577a-b507:s27621750:e27667450:AP:FL	638.161075209604	55.2803990405874	342.061469181019	192.917547080475	10.5013956424787	0.340716003849228	0.530404156858031	0.355204017841141	0.416668568208369	0.420055825699148	1.31983348117044e-05	27.8788469533454	neurons	2.43071536912953e-05
POLR1D	ISOT-88e2-bd3a-bedb-3811:s27621850:e27623450:AP:FL	1127.47672015577	38.4377508944367	566.648639909025	241.275516867965	13	0.601963011295125	0.368802382191815	0.588420186821418	0.521113427360615	0.52	1.31983348117044e-05	27.8788469533454	neurons	2.43071536912953e-05
COMMD6	ISOT-602f-1c11-419b-cbb6:s75526400:e75537850:AP:FL	886.792555598819	18.1091297118121	528.718755684682	281.178096890612	7	0.138503669507587	0.0938296876259695	0.16545151316542	0.177513835115167	0.149458388971842	1.60987050356319e-05	27.4528290167854	neurons	2.95303591372171e-05
COMMD6	ISOT-e37f-0108-533a-0326:s75525200:e75537850:AP:FL	5386.78359276117	168.017832593691	2588.48852251845	1262.96308150708	39.0146709657954	0.841334638783563	0.870558718102025	0.810013524690263	0.797336004071507	0.833009981259181	1.60987050356319e-05	27.4528290167854	neurons	2.95303591372171e-05
ATP5MC3	ISOT-7ab6-b74e-ae2c-a0ac:s175176250:e175181750:AP:FL	13090.6142371976	479.834557769982	7531.16895069617	3860.99664158205	108.451186475627	0.874514946703027	0.781489507768701	0.860311737570959	0.861637277746497	0.815422454703961	1.67991963619443e-05	27.3614283603531	neurons	3.06927663153614e-05
ATP5MC3	ISOT-8c50-d682-4759-f0c3:s175178100:e175181700:AP:FL	1316.00571894396	81.0647880577876	889.305827678449	441.954089554954	12.5535956650686	0.0879154064362321	0.132027342113661	0.101588511272384	0.0986284511392445	0.0943879373313431	1.67991963619443e-05	27.3614283603531	neurons	3.06927663153614e-05
MSH6	ISOT-d1e6-9e9f-fce6-d71a:s47783100:e47799950:AP:FL	117.277755187582	98.4829378584767	80.0570207755113	34.6030104963098	7.77020222997515	0.240797842178996	0.425338449597162	0.267040986295819	0.26017301125045	0.408958012103955	1.81756764530636e-05	27.1923732411785	neurons	3.30761320007237e-05
MSH6	ISOT-fb0e-0f20-4136-8631:s47801400:e47806750:AP:FL	246	83.0000481974533	146	64	8	0.505093818356998	0.358469320518507	0.487002684105822	0.481203007518797	0.421052631578947	1.81756764530636e-05	27.1923732411785	neurons	3.30761320007237e-05
ANK2	ISOT-17e4-8b62-400a-e351:s112818100:e113384250:AP:FL	568.74892627299	289.347362151485	355.822614571204	134.078909067317	9.70669985657419	0.160290461365812	0.116773006391473	0.162659564256983	0.158045411152201	0.0644896860417937	2.03503663430386e-05	43.266420639056	neurons	3.67426064228928e-05
ANK2	ISOT-18f0-5f4b-24a2-3ce4:s112818100:e113384000:AP:FL	799.586763901454	379.688836731661	511.040530523689	188.575849858863	13.7493127501857	0.225347469449539	0.153232456065125	0.233615365096493	0.222283638281665	0.0913481281642154	2.03503663430386e-05	43.266420639056	neurons	3.67426064228928e-05
ANK2	ISOT-237c-d544-b734-b674:s113354950:e113383750:AP:FL	565.455903083941	350.432702595464	353.721632279575	166.652625889152	31.816327311018	0.159362388921403	0.141425447654634	0.161699128213647	0.196441654854315	0.211382343083456	2.03503663430386e-05	43.266420639056	neurons	3.67426064228928e-05
ANK2	ISOT-c46f-e747-681e-3c95:s112818100:e113383750:AP:FL	838.732203422458	488.552943082047	550.755271828147	197.129137339228	12.4590709778836	0.236379825329851	0.197167154111551	0.251770429588238	0.232365819334157	0.0827759782014845	2.03503663430386e-05	43.266420639056	neurons	3.67426064228928e-05
TSPYL4	ISOT-0000-0000-0000-07b3:s116249950:e116254100:AP:FL	771.517506666498	114.093556514528	463.126557589196	289.800130966906	20.0202838278106	0.657730184711421	0.585095161612967	0.73629023464101	0.708557777425198	0.910012901264119	2.16406518824992e-05	26.8175486599322	neurons	3.89192936986629e-05
TSPYL4	ISOT-d9e3-945e-40e4-f17e:s116249950:e116254150:AP:FL	401.482493333504	80.9064434854714	165.873442410805	119.199869033094	1.97971617218938	0.342269815288579	0.414904838387033	0.26370976535899	0.291442222574802	0.0899870987358808	2.16406518824992e-05	26.8175486599322	neurons	3.89192936986629e-05
BMPR2	ISOT-9e2b-adb6-1086-a113:s202377450:e202560050:NC:FL	133.60098348176	28.6813504509371	78.1307104863068	42.8459301454607	1.73854980517483	0.165287727607517	0.0766862646398297	0.168025754867151	0.191955894607403	0.041403127234855	2.33542042984793e-05	26.6537407085378	neurons	4.18372587725195e-05
BMPR2	ISOT-dedb-d48c-51c6-fda0:s202376300:e202567750:AP:FL	623.737194860716	323.726905465132	355.137899696393	166.438098357281	39.9907847857261	0.771671741300391	0.865559213677857	0.763749789385048	0.745666483571756	0.95237050199929	2.33542042984793e-05	26.6537407085378	neurons	4.18372587725195e-05
RPAP2	ISOT-0992-c369-c0de-99f2:s92299050:e92402100:AP:FL	501.930164340892	242.978542196728	364.811350217053	179.776467674178	34.4557688444005	0.590718288369512	0.522388652485337	0.679704512990898	0.668926533050427	0.720687287674923	2.44547140951589e-05	26.5547256367441	neurons	4.36386063173807e-05
RPAP2	ISOT-a5e6-56c5-d0e2-1ba1:s92298600:e92324300:AP:FL	203.193601832295	125.209319588814	98.3283387065853	58.4451979287574	2.54344740392999	0.239137205152089	0.269192197579525	0.183202127713403	0.217467525809804	0.0531995155632704	2.44547140951589e-05	26.5547256367441	neurons	4.36386063173807e-05
